"SAMPLE_CODE","TRACK_TIME_SEC","SR_87_86","Region_ID"
1,1,6.64227420587799,10
1,2,7.22194383990857,10
1,3,6.19549301434776,10
1,4,7.01036114954022,10
1,5,6.81443854977094,10
1,6,7.69651479057281,10
1,7,8.21872532471951,10
1,8,6.92157069418094,10
1,9,7.58235806189879,10
1,10,7.0945890047233,10
1,11,8.18398833085713,10
1,12,6.10879083823261,10
1,13,6.89246531447915,10
1,14,7.49567596997262,10
1,15,6.95718210217925,10
1,16,6.84493503503135,10
1,17,7.64119666318625,10
1,18,7.39601465832254,10
1,19,7.15259651339306,10
1,20,7.0255670451349,10
1,21,7.53979502841357,10
1,22,6.26528169206634,10
1,23,6.97720434861439,10
1,24,6.28509719689449,10
1,25,6.3288073260583,10
1,26,6.66516835350398,10
1,27,7.35872332746372,10
1,28,7.20509083416837,10
1,29,7.27663919949937,10
1,30,7.14006284315374,10
1,31,7.38698775947496,10
1,32,6.25432586360984,10
1,33,6.83267160043047,10
1,34,11.5215901616551,8
1,35,10.1553197055803,8
1,36,9.55470798384888,9
1,37,8.82566792230814,9
1,38,9.66421948132427,9
1,39,9.21739217817326,9
1,40,9.19338874304028,9
1,41,9.72827886496499,9
1,42,16.5554709001155,11
1,43,16.7815476427706,11
1,44,16.4426939996543,11
1,45,16.7003376958671,11
1,46,17.6442418666394,11
1,47,18.1847739577961,11
1,48,16.2274867363793,11
1,49,17.0530654976866,11
1,50,17.3551391864056,11
1,51,17.1087305789711,11
1,52,17.2747605713101,11
1,53,17.4950639771066,11
1,54,16.4776071133802,11
1,55,17.6265480222753,11
1,56,10.4545019350393,8
1,57,10.4580932405991,8
1,58,11.1378094813551,8
1,59,11.3378037615363,8
1,60,11.1980949415268,8
1,61,10.4017925244587,8
1,62,9.434469999534,9
1,63,9.09249339650528,9
1,64,11.3243280311664,8
1,65,11.3007135296145,8
1,66,10.9481112478723,8
1,67,10.4031820093695,8
1,68,10.9391003953126,8
1,69,11.1490038226288,8
1,70,11.5945842459516,8
1,71,10.7923452451332,8
1,72,11.4213611721009,8
1,73,11.3948842526944,8
1,74,10.6069533307671,8
1,75,10.5660015863755,8
1,76,9.16021619115328,9
1,77,12.2008144357777,8
1,78,8.9154755028728,9
1,79,9.01289768077941,9
1,80,9.99133985844498,9
1,81,11.8517055255263,8
1,82,11.67024673962,8
1,83,10.7963841234622,8
1,84,11.865899013954,8
1,85,10.8700719846141,8
1,86,10.5335694182428,8
1,87,11.1411934740514,8
1,88,11.2937357952761,8
1,89,10.6619131857031,8
1,90,12.0182514818923,8
1,91,10.9556205984374,8
1,92,11.4952144497507,8
1,93,10.9813703141933,8
1,94,8.9337084310726,9
1,95,9.01809986622801,9
1,96,8.37765576082243,9
1,97,8.98673109257483,9
1,98,8.89662081370164,9
1,99,8.67050002236294,9
1,100,9.02085787002101,9
2,1,15.1374882679288,3
2,2,13.7423149529043,3
2,3,15.237144115946,3
2,4,12.1789763764621,6
2,5,13.2895985700005,6
2,6,12.9597103122219,6
2,7,12.6307020261194,6
2,8,12.4592921001419,6
2,9,12.5518506409669,6
2,10,12.6851791638475,6
2,11,13.4873126089196,6
2,12,12.9794862505498,6
2,13,15.4114452051782,3
2,14,15.0884320971248,3
2,15,15.3755865423628,3
2,16,14.3727623004085,3
2,17,14.7035113567214,3
2,18,14.7481847962794,3
2,19,15.0121500895467,3
2,20,15.2386206421213,3
2,21,14.9383802342933,3
2,22,13.1030789006515,6
2,23,12.9061877162948,6
2,24,15.2225540168272,3
2,25,14.9652271890764,3
2,26,11.4486206976074,6
2,27,13.2353916449884,6
2,28,13.4673341039467,6
2,29,13.2265861786099,6
2,30,14.310591250013,3
2,31,12.6771028879171,6
2,32,12.771793092743,6
2,33,12.7386608334993,6
2,34,12.9145675790372,6
2,35,15.3825029261601,3
2,36,14.6603085480789,3
2,37,15.0675304429026,3
2,38,15.8046123218199,3
2,39,15.5360256614304,3
2,40,14.2763645216799,3
2,41,15.0130325276667,3
2,42,14.4123924457211,3
2,43,12.1599798811322,6
2,44,15.2220980641429,3
2,45,15.24279785969,3
2,46,13.2106552462017,6
2,47,13.3725828151869,6
2,48,13.23036420019,6
2,49,13.8737266728542,6
2,50,13.2349086369348,6
2,51,13.8645177585466,6
2,52,14.6445839585262,3
2,53,14.8060187232401,3
2,54,14.5584893699307,3
2,55,14.4646038895552,3
2,56,15.4439519712785,3
2,57,14.0592203518673,3
2,58,15.7865430217013,3
2,59,14.8918734870345,3
2,60,15.6815113739163,3
2,61,17.0791493938272,4
2,62,16.406011393547,4
2,63,14.5314138430017,3
2,64,14.7092953434682,3
2,65,12.3429777141262,6
2,66,13.5359527440813,6
2,67,15.1319876162921,3
2,68,13.1591276914502,6
2,69,12.4196506380233,6
2,70,14.8666678434771,3
2,71,15.4326080514392,3
2,72,14.9508742135465,3
2,73,16.235390065581,4
2,74,16.9991739551454,4
2,75,17.292292832057,4
2,76,17.4369338888848,4
2,77,16.8860030207066,4
2,78,16.4685771318924,4
2,79,16.6427571824213,4
2,80,17.7822701055575,4
2,81,17.7087562720784,4
2,82,16.5016310549342,4
2,83,16.7509846010358,4
2,84,17.3554192696511,4
2,85,16.7736929298,4
2,86,16.2879625134946,4
2,87,17.016355289134,4
2,88,17.5116029534366,4
2,89,16.5648783172881,4
2,90,16.7397132661417,4
2,91,16.8973352910872,4
2,92,17.6529922279415,4
2,93,16.8475576355632,4
2,94,17.4990613307544,4
2,95,17.0028419568412,4
2,96,16.7085400935233,4
2,97,17.6055160564395,4
2,98,17.0304980846541,4
2,99,17.0229774905782,4
2,100,17.6676755459574,4
3,1,17.1385096059986,4
3,2,16.2109308681451,4
3,3,16.7150768711305,4
3,4,16.960381083436,4
3,5,16.4853606669093,4
3,6,17.1718789710435,4
3,7,16.8760902362818,4
3,8,17.5453714903851,4
3,9,16.771649785955,4
3,10,16.5521624326294,4
3,11,16.741819869847,4
3,12,17.1262314314227,4
3,13,17.3369856917865,4
3,14,17.1449874720219,4
3,15,16.2994567665249,4
3,16,16.2579038615759,4
3,17,17.2397973669717,4
3,18,18.2845806091138,4
3,19,17.2576006599654,4
3,20,17.4741308123372,4
3,21,16.8421022355024,4
3,22,17.4196823295285,4
3,23,16.8894702458748,4
3,24,16.575494016133,4
3,25,16.7204517782191,4
3,26,18.3276356943139,4
3,27,16.7928314666994,4
3,28,17.7584571324367,4
3,29,17.2086725128937,4
3,30,18.1200240052773,4
3,31,16.601041578919,4
3,32,17.7905500702347,4
3,33,17.1656412591998,4
3,34,16.577813156036,4
3,35,17.5988860069542,4
3,36,16.5578712208429,4
3,37,16.6653468615982,4
3,38,17.8742827437923,4
3,39,17.7534958113454,4
3,40,16.4438268734291,4
3,41,17.4732885222513,4
3,42,17.0885864215735,4
3,43,16.718848973169,4
3,44,15.8824200819718,4
3,45,16.9282076577549,4
3,46,16.4722053273267,4
3,47,16.8035305645286,4
3,48,16.8889739215952,4
3,49,16.6240196717027,4
3,50,16.8180390904678,4
3,51,16.8976052950212,4
3,52,16.6933348220327,4
3,53,17.0396209810597,4
3,54,17.4173087908373,4
3,55,16.8326405904034,4
3,56,16.2227822834638,4
3,57,16.0476120985585,4
3,58,17.6475512401558,4
3,59,16.5391156654613,4
3,60,14.219936660602,3
3,61,14.8283166270309,3
3,62,15.697629059167,3
3,63,14.6993929427943,3
3,64,15.3735206553242,3
3,65,14.3431276299634,3
3,66,14.8573009696667,3
3,67,14.7306202400741,3
3,68,15.0096655750371,3
3,69,15.4658083864863,3
3,70,14.689476438345,3
3,71,14.6033335075016,3
